arm,noise_level,psnr
ffdnet,high,29.7185
ffdnet,high,29.1667
ffdnet,high,30.5507
ffdnet,high,29.8936
ffdnet,high,31.2907
ffdnet,high,30.073
ffdnet,high,30.4837
ffdnet,high,30.5771
ffdnet,high,30.3635
ffdnet,high,30.4561
ffdnet,high,29.3363
ffdnet,high,30.8382
ffdnet,high,29.4327
ffdnet,high,29.2372
ffdnet,high,30.3011
ffdnet,high,29.6515
ffdnet,high,29.7278
ffdnet,high,29.3615
ffdnet,high,30.1037
ffdnet,high,31.0544
ffdnet,high,30.2704
ffdnet,high,29.6935
ffdnet,high,29.5994
ffdnet,high,30.1721
ffdnet,high,29.1727
ffdnet,high,29.1913
ffdnet,high,30.6121
ffdnet,high,29.1804
ffdnet,high,30.9728
ffdnet,high,29.5965
ffdnet,high,29.2539
ffdnet,high,29.252
ffdnet,high,29.5544
ffdnet,high,30.4524
ffdnet,high,29.8141
ffdnet,high,30.3729
ffdnet,high,29.514
ffdnet,high,29.0899
ffdnet,high,30.0742
ffdnet,high,31.3567
ffdnet,high,29.4909
ffdnet,high,29.4814
ffdnet,high,30.5114
ffdnet,high,29.7131
ffdnet,high,31.0468
ffdnet,high,31.521
ffdnet,high,30.4582
ffdnet,high,30.0972
ffdnet,high,30.6103
ffdnet,high,31.6596
ffdnet,high,31.6377
ffdnet,high,31.1849
ffdnet,high,29.5993
ffdnet,high,29.4344
ffdnet,high,27.5254
ffdnet,high,29.8099
ffdnet,high,29.9908
ffdnet,high,30.057
ffdnet,high,29.9943
ffdnet,high,30.8604
ffdnet,high,30.5177
ffdnet,high,30.5222
ffdnet,high,29.2562
ffdnet,high,29.5582
ffdnet,high,29.2694
ffdnet,high,28.2824
ffdnet,high,30.3702
ffdnet,high,31.0586
ffdnet,high,30.1214
ffdnet,high,29.9135
ffdnet,high,30.752
ffdnet,high,29.2569
ffdnet,high,30.2354
ffdnet,high,31.0591
ffdnet,high,30.6366
ffdnet,high,29.0855
ffdnet,high,30.4407
ffdnet,high,31.7575
ffdnet,high,29.2912
ffdnet,high,29.5878
ffdnet,high,29.6574
ffdnet,high,30.2473
ffdnet,high,30.0513
ffdnet,high,30.9407
ffdnet,high,29.2327
ffdnet,high,29.9136
ffdnet,high,30.4875
ffdnet,high,29.6657
ffdnet,high,30.205
ffdnet,high,29.1457
ffdnet,high,30.9835
ffdnet,high,31.4541
ffdnet,high,30.9015
ffdnet,high,29.7527
ffdnet,high,29.5493
ffdnet,high,29.7289
ffdnet,high,30.0823
ffdnet,high,30.9667
ffdnet,high,30.4729
ffdnet,high,29.9861
ffdnet,high,29.7936
ffdnet,high,29.3027
ffdnet,high,30.7421
ffdnet,high,29.5887
ffdnet,high,29.6415
ffdnet,high,31.4667
ffdnet,high,30.4246
ffdnet,high,30.1007
ffdnet,high,29.7555
ffdnet,high,30.3558
ffdnet,high,28.9694
ffdnet,high,30.9176
ffdnet,high,29.3645
ffdnet,high,31.4923
ffdnet,high,29.191
ffdnet,high,29.8782
ffdnet,high,29.8716
ffdnet,high,31.2271
ffdnet,high,30.4148
ffdnet,high,31.668
ffdnet,high,30.2566
ffdnet,high,31.6413
ffdnet,high,31.4929
ffdnet,high,32.3512
ffdnet,high,31.3826
ffdnet,high,31.901
ffdnet,high,30.8545
ffdnet,high,31.6941
ffdnet,high,31.1672
ffdnet,high,30.0261
ffdnet,high,30.5828
ffdnet,high,31.0384
ffdnet,high,30.3064
ffdnet,high,31.9549
ffdnet,high,32.3367
ffdnet,high,31.211
ffdnet,high,29.8286
ffdnet,high,31.9551
ffdnet,high,31.1803
ffdnet,high,30.1645
ffdnet,high,30.9715
ffdnet,high,30.5033
ffdnet,high,31.1611
ffdnet,high,31.2502
ffdnet,high,31.5036
ffdnet,high,31.735
ffdnet,high,29.3766
ffdnet,high,32.7092
ffdnet,high,32.2351
ffdnet,high,32.2467
ffdnet,high,32.172
ffdnet,high,32.0365
ffdnet,high,31.3779
ffdnet,high,31.9073
ffdnet,high,31.7285
ffdnet,high,31.6253
ffdnet,high,31.4108
ffdnet,high,31.8157
ffdnet,high,31.5364
ffdnet,high,30.8233
ffdnet,high,29.9646
ffdnet,high,29.607
ffdnet,high,30.942
ffdnet,high,31.4238
ffdnet,high,31.319
ffdnet,high,31.9918
ffdnet,high,31.2205
ffdnet,high,30.5617
ffdnet,high,31.6308
ffdnet,high,30.5012
ffdnet,high,32.6018
ffdnet,high,30.6636
ffdnet,high,30.492
ffdnet,high,31.8071
ffdnet,high,31.0006
ffdnet,high,32.036
ffdnet,high,31.4392
ffdnet,high,30.5755
ffdnet,high,31.897
ffdnet,high,31.3993
ffdnet,high,30.8358
ffdnet,high,31.6641
ffdnet,high,31.4472
ffdnet,high,29.5571
ffdnet,high,30.1596
ffdnet,high,29.919
ffdnet,high,29.5645
ffdnet,high,30.8688
ffdnet,high,30.6572
ffdnet,high,31.721
ffdnet,high,32.2043
ffdnet,high,31.1198
ffdnet,high,30.7307
ffdnet,high,30.5398
ffdnet,high,30.8288
ffdnet,high,29.4947
ffdnet,high,30.8987
ffdnet,high,29.952
ffdnet,high,31.8072
ffdnet,high,30.7299
ffdnet,high,32.4633
ffdnet,high,31.8111
ffdnet,high,31.7742
ffdnet,high,31.3328
ffdnet,high,31.2892
ffdnet,high,32.0163
ffdnet,high,29.3908
ffdnet,high,30.73
ffdnet,high,30.5826
ffdnet,high,29.8532
ffdnet,high,29.7127
ffdnet,high,30.5888
ffdnet,high,31.2923
ffdnet,high,31.5656
ffdnet,high,31.1351
ffdnet,high,32.5589
ffdnet,high,31.5292
ffdnet,high,32.3373
ffdnet,high,32.4679
ffdnet,high,32.6792
ffdnet,high,30.0668
ffdnet,high,32.3702
ffdnet,high,31.3043
ffdnet,high,32.0071
ffdnet,high,30.5785
ffdnet,high,31.7527
ffdnet,high,31.03
ffdnet,high,30.9907
ffdnet,high,31.5956
ffdnet,high,32.2278
ffdnet,high,30.9648
ffdnet,high,30.3456
ffdnet,high,31.494
ffdnet,high,31.2877
ffdnet,high,32.5878
ffdnet,high,32.6088
ffdnet,high,30.2681
ffdnet,high,32.0244
ffdnet,high,31.3323
ffdnet,high,32.3826
ffdnet,high,31.5174
ffdnet,high,31.7048
ffdnet,high,31.5663
ffdnet,high,31.8824
ffdnet,high,30.5484
ffdnet,high,31.0421
ffdnet,high,31.9271
ffdnet,high,31.7496
ffdnet,high,30.7031
ffdnet,high,31.9301
ffdnet,high,29.6519
ffdnet,high,31.4144
ffdnet,high,30.6984
ffdnet,high,31.712
ffdnet,high,30.3855
ffdnet,high,29.023
ffdnet,high,31.5632
ffdnet,high,30.8798
ffdnet,high,31.3106
ffdnet,high,30.6859
ffdnet,high,31.0184
ffdnet,high,30.2669
ffdnet,high,30.9577
ffdnet,high,30.479
ffdnet,high,31.2699
ffdnet,high,31.5318
ffdnet,high,29.5922
ffdnet,high,30.9101
ffdnet,high,30.1809
ffdnet,high,29.5771
ffdnet,high,29.4813
ffdnet,high,31.565
ffdnet,high,31.6641
ffdnet,high,30.0389
ffdnet,high,29.1775
ffdnet,high,31.1497
ffdnet,high,30.2102
ffdnet,high,31.5491
ffdnet,high,31.3051
ffdnet,high,31.5996
ffdnet,high,31.621
ffdnet,high,29.9655
ffdnet,high,32.7907
ffdnet,high,32.0294
ffdnet,high,30.6776
ffdnet,high,30.6856
ffdnet,high,29.6195
ffdnet,high,32.0012
ffdnet,high,30.7282
ffdnet,high,31.4886
ffdnet,high,30.8647
ffdnet,high,32.9848
ffdnet,high,30.9757
ffdnet,high,31.2412
ffdnet,high,30.4074
ffdnet,high,29.6791
ffdnet,high,30.7254
ffdnet,high,31.6536
ffdnet,high,29.748
ffdnet,high,32.2486
ffdnet,high,31.4298
ffdnet,high,32.2664
ffdnet,high,31.4906
ffdnet,high,31.5384
ffdnet,high,30.9017
ffdnet,high,31.4288
ffdnet,high,30.413
ffdnet,high,31.1904
ffdnet,high,31.4868
ffdnet,high,31.5246
ffdnet,high,32.1741
ffdnet,high,32.9706
ffdnet,high,32.7212
ffdnet,high,32.4186
ffdnet,high,30.2901
ffdnet,high,32.0681
ffdnet,high,32.7349
ffdnet,high,32.1602
ffdnet,high,30.6715
ffdnet,high,31.626
ffdnet,high,31.0702
ffdnet,high,30.1265
ffdnet,high,32.3464
ffdnet,high,30.1486
ffdnet,high,31.0836
ffdnet,high,30.7979
ffdnet,high,30.1099
ffdnet,high,31.8386
ffdnet,high,31.9549
ffdnet,high,31.3645
ffdnet,high,31.6565
ffdnet,high,31.132
ffdnet,high,32.3391
ffdnet,high,32.1802
ffdnet,high,30.359
ffdnet,high,31.0151
ffdnet,high,29.6612
ffdnet,high,30.9937
ffdnet,high,31.8946
ffdnet,high,30.6456
ffdnet,high,31.9653
ffdnet,high,29.246
ffdnet,high,31.9602
ffdnet,high,32.0313
ffdnet,high,32.5914
ffdnet,high,31.004
ffdnet,high,31.191
ffdnet,high,30.3289
ffdnet,high,32.0331
ffdnet,high,30.7242
ffdnet,high,31.857
ffdnet,high,31.4124
ffdnet,high,31.3485
ffdnet,high,30.9897
ffdnet,high,32.3234
ffdnet,high,31.2077
ffdnet,high,30.6136
ffdnet,high,30.6368
ffdnet,high,29.2759
ffdnet,high,30.3371
ffdnet,high,29.5775
ffdnet,high,30.5826
ffdnet,high,30.6654
ffdnet,high,30.8719
ffdnet,high,31.8934
ffdnet,high,32.3812
ffdnet,high,30.9105
ffdnet,high,30.0525
ffdnet,high,31.3334
ffdnet,high,30.6486
ffdnet,high,31.1133
ffdnet,high,31.9596
ffdnet,high,31.2845
ffdnet,high,30.3896
ffdnet,high,31.1301
ffdnet,high,31.4192
ffdnet,high,30.77
ffdnet,high,30.1916
ffdnet,high,30.9236
ffdnet,high,31.0009
ffdnet,high,29.8068
ffdnet,high,31.805
ffdnet,high,30.6401
ffdnet,high,31.6606
ffdnet,high,31.3879
ffdnet,high,30.5894
ffdnet,high,29.9074
ffdnet,high,30.6229
ffdnet,high,30.1283
ffdnet,high,30.6265
ffdnet,high,31.8633
ffdnet,high,30.5949
ffdnet,high,29.8404
ffdnet,high,31.7526
ffdnet,high,29.6186
ffdnet,high,28.403
ffdnet,high,30.1879
ffdnet,high,31.9851
ffdnet,high,29.9822
ffdnet,high,29.7371
ffdnet,high,31.4351
ffdnet,high,31.6059
ffdnet,high,29.8202
ffdnet,high,30.0036
ffdnet,high,31.7533
ffdnet,high,31.3551
ffdnet,high,31.0054
ffdnet,high,31.693
ffdnet,high,31.6096
ffdnet,high,32.2477
ffdnet,high,32.1075
ffdnet,high,31.8358
ffdnet,high,31.4267
ffdnet,high,31.6089
ffdnet,high,30.0137
ffdnet,high,30.9731
ffdnet,high,30.9842
ffdnet,high,30.9122
ffdnet,high,30.3389
ffdnet,high,29.3259
ffdnet,high,30.4021
ffdnet,high,32.552
ffdnet,high,30.8062
ffdnet,high,32.0169
ffdnet,high,30.7349
ffdnet,high,30.7185
ffdnet,high,30.1286
ffdnet,high,32.0469
ffdnet,high,32.9929
ffdnet,high,29.8689
ffdnet,high,29.8275
ffdnet,high,32.0124
ffdnet,high,31.734
ffdnet,high,30.3143
ffdnet,high,32.9172
ffdnet,high,33.1796
ffdnet,high,30.7456
ffdnet,high,31.1674
ffdnet,high,31.8015
ffdnet,high,30.5746
ffdnet,high,29.9938
ffdnet,high,30.8378
ffdnet,high,31.6605
ffdnet,high,30.5473
ffdnet,high,32.0506
ffdnet,high,31.9197
ffdnet,high,30.096
ffdnet,high,30.5309
ffdnet,high,30.9654
ffdnet,high,31.1001
ffdnet,high,31.3768
ffdnet,high,30.0048
ffdnet,high,30.7213
ffdnet,high,30.5305
ffdnet,high,31.3368
ffdnet,high,30.6053
ffdnet,high,31.2445
ffdnet,high,30.3788
ffdnet,high,30.9927
ffdnet,high,32.4517
ffdnet,high,31.4076
ffdnet,high,30.4656
ffdnet,high,30.4352
ffdnet,high,31.7136
ffdnet,high,30.8388
ffdnet,high,30.5928
ffdnet,high,30.534
ffdnet,high,31.101
ffdnet,high,31.4658
ffdnet,high,32.297
ffdnet,high,32.0063
ffdnet,high,31.3492
ffdnet,high,32.0021
ffdnet,high,30.7003
ffdnet,high,28.5579
ffdnet,high,30.6086
ffdnet,high,29.9707
ffdnet,high,30.0604
ffdnet,high,32.0297
ffdnet,high,32.0026
ffdnet,high,31.5038
ffdnet,high,31.2638
ffdnet,high,31.215
ffdnet,high,29.9997
ffdnet,high,29.9006
ffdnet,high,31.1677
ffdnet,high,31.555
ffdnet,high,30.6133
ffdnet,high,30.7869
ffdnet,high,30.626
ffdnet,high,32.1759
ffdnet,high,31.5235
ffdnet,high,31.357
ffdnet,high,32.2474
ffdnet,high,31.4059
ffdnet,high,32.0877
ffdnet,high,30.3004
ffdnet,high,29.7928
ffdnet,high,30.912
ffdnet,high,31.9927
ffdnet,high,32.1824
ffdnet,high,31.6477
ffdnet,high,30.9899
ffdnet,high,30.5571
ffdnet,high,30.8203
ffdnet,high,30.4867
ffdnet,high,33.0235
ffdnet,high,31.252
ffdnet,high,31.6821
ircnn,high,30.3412
ircnn,high,29.1647
ircnn,high,29.8832
ircnn,high,30.5606
ircnn,high,30.2277
ircnn,high,30.5349
ircnn,high,30.1218
ircnn,high,30.5838
ircnn,high,28.8965
ircnn,high,29.2442
ircnn,high,29.9446
ircnn,high,29.8719
ircnn,high,30.4186
ircnn,high,31.6158
ircnn,high,31.8653
ircnn,high,29.4225
ircnn,high,30.7222
ircnn,high,30.0428
ircnn,high,29.9269
ircnn,high,30.4053
ircnn,high,31.5721
ircnn,high,30.1287
ircnn,high,30.2992
ircnn,high,29.6883
ircnn,high,29.8714
ircnn,high,30.4052
ircnn,high,28.9406
ircnn,high,28.9128
ircnn,high,30.7006
ircnn,high,30.2997
ircnn,high,29.5516
ircnn,high,29.9472
ircnn,high,29.1324
ircnn,high,28.8786
ircnn,high,28.6562
ircnn,high,30.2301
ircnn,high,31.2144
ircnn,high,31.2083
ircnn,high,29.8156
ircnn,high,28.6253
ircnn,high,29.6784
ircnn,high,30.6168
ircnn,high,28.3201
ircnn,high,30.0584
ircnn,high,30.0756
ircnn,high,29.1158
ircnn,high,31.9282
ircnn,high,28.9301
ircnn,high,29.4918
ircnn,high,29.7744
ircnn,high,29.3347
ircnn,high,30.5338
ircnn,high,30.265
ircnn,high,29.8307
ircnn,high,30.3981
ircnn,high,31.06
ircnn,high,31.6635
ircnn,high,29.7892
ircnn,high,29.855
ircnn,high,29.8942
ircnn,high,30.8121
ircnn,high,30.6585
ircnn,high,29.917
ircnn,high,29.7903
ircnn,high,30.1199
ircnn,high,28.5026
ircnn,high,28.9135
ircnn,high,28.7889
ircnn,high,28.5482
ircnn,high,29.5932
ircnn,high,31.6399
ircnn,high,31.5485
ircnn,high,30.0147
ircnn,high,31.0859
ircnn,high,30.621
ircnn,high,29.152
ircnn,high,29.3522
ircnn,high,29.4532
ircnn,high,30.5782
ircnn,high,29.7601
ircnn,high,31.5639
ircnn,high,30.0581
ircnn,high,29.0746
ircnn,high,29.4751
ircnn,high,29.9162
ircnn,high,32.0287
ircnn,high,29.8604
ircnn,high,30.2364
ircnn,high,29.6014
ircnn,high,30.0683
ircnn,high,29.8709
ircnn,high,29.5325
ircnn,high,31.4023
ircnn,high,29.6123
ircnn,high,30.1302
ircnn,high,29.5534
ircnn,high,29.7452
ircnn,high,28.8323
ircnn,high,29.1745
ircnn,high,30.231
ircnn,high,30.2575
ircnn,high,29.3125
ircnn,high,30.204
ircnn,high,30.243
ircnn,high,29.4633
ircnn,high,30.356
ircnn,high,30.2168
ircnn,high,29.922
ircnn,high,28.9788
ircnn,high,29.7265
ircnn,high,30.4987
ircnn,high,31.0202
ircnn,high,28.5587
ircnn,high,29.2603
ircnn,high,29.4661
ircnn,high,29.5492
ircnn,high,28.9101
ircnn,high,30.6158
ircnn,high,29.654
ircnn,high,31.2973
ircnn,high,30.3326
ircnn,high,30.3894
ircnn,high,30.2182
ircnn,high,30.1919
ircnn,high,29.9712
ircnn,high,29.2544
ircnn,high,30.7251
ircnn,high,29.402
ircnn,high,29.2519
ircnn,high,30.0978
ircnn,high,29.9103
ircnn,high,29.7989
ircnn,high,29.1536
ircnn,high,29.6528
ircnn,high,30.871
ircnn,high,30.1936
ircnn,high,29.5058
ircnn,high,29.2106
ircnn,high,30.2129
ircnn,high,28.8123
ircnn,high,28.9937
ircnn,high,30.4372
ircnn,high,28.9436
ircnn,high,30.7451
ircnn,high,29.5273
ircnn,high,29.1917
ircnn,high,29.0625
ircnn,high,29.4262
ircnn,high,30.779
ircnn,high,29.5714
ircnn,high,30.2341
ircnn,high,29.3681
ircnn,high,28.7975
ircnn,high,29.9824
ircnn,high,31.1883
ircnn,high,29.4579
ircnn,high,29.4745
ircnn,high,30.2633
ircnn,high,29.909
ircnn,high,31.002
ircnn,high,31.1512
ircnn,high,30.6911
ircnn,high,30.1404
ircnn,high,30.745
ircnn,high,31.8047
ircnn,high,31.5114
ircnn,high,31.0912
ircnn,high,29.6556
ircnn,high,29.5424
ircnn,high,27.5887
ircnn,high,29.5362
ircnn,high,29.8562
ircnn,high,30.0877
ircnn,high,29.6757
ircnn,high,30.9725
ircnn,high,30.6336
ircnn,high,30.4624
ircnn,high,29.3459
ircnn,high,29.3605
ircnn,high,29.2066
ircnn,high,28.4189
ircnn,high,30.4811
ircnn,high,30.8861
ircnn,high,29.8888
ircnn,high,29.7478
ircnn,high,30.4743
ircnn,high,29.3595
ircnn,high,30.4985
ircnn,high,31.03
ircnn,high,30.2799
ircnn,high,28.8699
ircnn,high,30.2112
ircnn,high,31.4956
ircnn,high,29.4674
ircnn,high,29.4544
ircnn,high,29.5141
ircnn,high,30.236
ircnn,high,30.1146
ircnn,high,30.9429
ircnn,high,28.8416
ircnn,high,29.9243
ircnn,high,30.3596
ircnn,high,29.6274
ircnn,high,29.835
ircnn,high,29.1731
ircnn,high,31.0272
ircnn,high,31.371
ircnn,high,30.6346
ircnn,high,29.7685
ircnn,high,29.4783
ircnn,high,29.6625
ircnn,high,30.1538
ircnn,high,30.5835
ircnn,high,30.2724
ircnn,high,29.9025
ircnn,high,30.1913
ircnn,high,29.252
ircnn,high,30.4571
ircnn,high,29.8333
ircnn,high,29.6533
ircnn,high,31.6606
ircnn,high,30.3347
ircnn,high,30.2236
ircnn,high,29.8483
ircnn,high,30.4973
ircnn,high,28.8377
ircnn,high,30.9821
ircnn,high,29.1949
ircnn,high,31.1878
ircnn,high,29.4218
ircnn,high,29.7079
ircnn,high,29.5855
ircnn,high,31.0734
ircnn,high,30.1669
ircnn,high,31.4518
ircnn,high,29.8296
ircnn,high,31.5599
ircnn,high,31.2668
ircnn,high,32.4713
ircnn,high,31.0474
ircnn,high,31.6053
ircnn,high,30.7809
ircnn,high,31.7452
ircnn,high,30.8056
ircnn,high,29.6889
ircnn,high,30.3566
ircnn,high,30.6623
ircnn,high,29.9661
ircnn,high,31.9792
ircnn,high,32.127
ircnn,high,31.5597
ircnn,high,29.6176
ircnn,high,31.6507
ircnn,high,31.2497
ircnn,high,29.9825
ircnn,high,30.7116
ircnn,high,30.4113
ircnn,high,31.0942
ircnn,high,31.5702
ircnn,high,31.5346
ircnn,high,31.4218
ircnn,high,29.1851
ircnn,high,32.3243
ircnn,high,31.9283
ircnn,high,32.4082
ircnn,high,32.4854
ircnn,high,32.2726
ircnn,high,31.1935
ircnn,high,31.6883
ircnn,high,31.3522
ircnn,high,31.6557
ircnn,high,31.4113
ircnn,high,32.2378
ircnn,high,31.4722
ircnn,high,30.9684
ircnn,high,29.7906
ircnn,high,29.5109
ircnn,high,30.8548
ircnn,high,31.3586
ircnn,high,31.1658
ircnn,high,31.945
ircnn,high,31.3002
ircnn,high,30.4897
ircnn,high,31.601
ircnn,high,30.4637
ircnn,high,32.5888
ircnn,high,30.6105
ircnn,high,30.0985
ircnn,high,31.6391
ircnn,high,30.8103
ircnn,high,31.7078
ircnn,high,31.0579
ircnn,high,30.3697
ircnn,high,32.1748
ircnn,high,31.3958
ircnn,high,30.6961
ircnn,high,31.7589
ircnn,high,31.2813
ircnn,high,29.3857
ircnn,high,29.7561
ircnn,high,29.4692
ircnn,high,29.4308
ircnn,high,31.0342
ircnn,high,30.4157
ircnn,high,31.163
ircnn,high,32.0286
ircnn,high,31.1151
ircnn,high,30.814
ircnn,high,30.6673
ircnn,high,30.6719
ircnn,high,29.3067
ircnn,high,30.5154
ircnn,high,29.8446
ircnn,high,31.6145
ircnn,high,30.8504
ircnn,high,32.4883
ircnn,high,31.9592
ircnn,high,31.9925
ircnn,high,31.2675
ircnn,high,31.4228
ircnn,high,31.6925
ircnn,high,29.2329
ircnn,high,30.5595
ircnn,high,30.5406
ircnn,high,29.9452
ircnn,high,29.7224
ircnn,high,30.4202
ircnn,high,31.3901
ircnn,high,31.2632
ircnn,high,30.8211
ircnn,high,32.1392
ircnn,high,31.4191
ircnn,high,32.2415
ircnn,high,32.1659
ircnn,high,32.1064
ircnn,high,29.7826
ircnn,high,31.973
ircnn,high,31.2054
ircnn,high,31.8144
ircnn,high,30.2181
ircnn,high,31.8384
ircnn,high,30.864
ircnn,high,31.2518
ircnn,high,31.2746
ircnn,high,31.8909
ircnn,high,30.765
ircnn,high,30.2427
ircnn,high,31.8409
ircnn,high,31.0471
ircnn,high,32.3183
ircnn,high,32.2021
ircnn,high,30.0203
ircnn,high,31.8111
ircnn,high,31.0183
ircnn,high,32.1921
ircnn,high,31.9057
ircnn,high,31.4798
ircnn,high,31.7922
ircnn,high,31.8803
ircnn,high,30.6258
ircnn,high,30.9914
ircnn,high,31.9615
ircnn,high,31.7776
ircnn,high,30.4962
ircnn,high,31.9795
ircnn,high,29.42
ircnn,high,31.7769
ircnn,high,30.0548
ircnn,high,31.3902
ircnn,high,29.9403
ircnn,high,28.9524
ircnn,high,31.4824
ircnn,high,30.6671
ircnn,high,31.0104
ircnn,high,30.4845
ircnn,high,30.7972
ircnn,high,30.1264
ircnn,high,30.7042
ircnn,high,30.6562
ircnn,high,30.9484
ircnn,high,31.4735
ircnn,high,29.1554
ircnn,high,30.6401
ircnn,high,30.055
ircnn,high,29.5038
ircnn,high,29.3214
ircnn,high,31.4537
ircnn,high,31.4066
ircnn,high,29.861
ircnn,high,29.1102
ircnn,high,31.2208
ircnn,high,30.3648
ircnn,high,31.3154
ircnn,high,31.2209
ircnn,high,31.7954
ircnn,high,31.4283
ircnn,high,29.836
ircnn,high,32.5482
ircnn,high,32.1137
ircnn,high,30.3338
ircnn,high,30.2186
ircnn,high,29.4274
ircnn,high,31.7422
ircnn,high,30.6746
ircnn,high,31.0287
ircnn,high,30.9505
ircnn,high,32.5362
ircnn,high,30.8927
ircnn,high,30.9695
ircnn,high,30.5268
ircnn,high,29.1257
ircnn,high,30.8289
ircnn,high,31.3722
ircnn,high,29.4984
ircnn,high,31.9133
ircnn,high,31.3147
ircnn,high,32.1308
ircnn,high,31.6546
ircnn,high,31.7131
ircnn,high,30.8952
ircnn,high,31.1935
ircnn,high,30.4746
ircnn,high,30.6965
ircnn,high,31.2724
ircnn,high,31.1006
ircnn,high,31.9782
ircnn,high,32.7167
ircnn,high,32.5065
ircnn,high,31.8858
ircnn,high,29.9747
ircnn,high,31.8747
ircnn,high,32.7755
ircnn,high,31.8532
ircnn,high,30.6102
ircnn,high,31.4441
ircnn,high,30.9041
ircnn,high,30.1212
ircnn,high,32.3387
ircnn,high,30.1653
ircnn,high,31.0432
ircnn,high,30.5398
ircnn,high,29.9014
ircnn,high,31.7734
ircnn,high,31.9076
ircnn,high,31.2101
ircnn,high,31.5378
ircnn,high,31.386
ircnn,high,32.0
ircnn,high,32.141
ircnn,high,30.1192
ircnn,high,30.9516
ircnn,high,29.4597
ircnn,high,30.7908
ircnn,high,31.9358
ircnn,high,30.8836
ircnn,high,32.0295
ircnn,high,29.2427
ircnn,high,31.7519
ircnn,high,32.1761
ircnn,high,32.4238
ircnn,high,30.6648
ircnn,high,30.7725
ircnn,high,30.2861
ircnn,high,32.1506
ircnn,high,30.5454
ircnn,high,31.9431
ircnn,high,31.3439
ircnn,high,31.2571
ircnn,high,30.8436
ircnn,high,31.9849
ircnn,high,31.3349
ircnn,high,30.2646
ircnn,high,30.7651
ircnn,high,29.241
ircnn,high,30.5417
ircnn,high,29.5453
ircnn,high,30.3292
ircnn,high,30.4617
ircnn,high,30.611
ircnn,high,31.5448
ircnn,high,32.3589
ircnn,high,31.1152
ircnn,high,30.0229
ircnn,high,31.3613
ircnn,high,30.7434
ircnn,high,31.2329
ircnn,high,31.6407
ircnn,high,30.9381
ircnn,high,30.3871
ircnn,high,31.085
ircnn,high,31.451
ircnn,high,30.6303
ircnn,high,30.0023
ircnn,high,30.8325
ircnn,high,30.8492
ircnn,high,29.7926
ircnn,high,31.8044
ircnn,high,30.4705
ircnn,high,31.7432
ircnn,high,31.7237
ircnn,high,30.4581
ircnn,high,29.9304
ircnn,high,30.3694
ircnn,high,30.0152
ircnn,high,30.2491
ircnn,high,31.5877
ircnn,high,30.3952
ircnn,high,29.8001
ircnn,high,31.9252
ircnn,high,29.629
ircnn,high,28.4275
ircnn,high,30.2982
ircnn,high,32.0045
ircnn,high,30.0031
ircnn,high,29.8515
ircnn,high,31.1458
ircnn,high,31.3441
ircnn,high,29.7315
ircnn,high,30.1014
ircnn,high,31.7463
ircnn,high,31.4616
ircnn,high,30.8783
ircnn,high,31.5952
ircnn,high,31.8349
ircnn,high,31.9471
ircnn,high,32.0921
ircnn,high,31.4789
ircnn,high,31.7219
ircnn,high,31.2468
ircnn,high,30.0617
ircnn,high,30.7052
ircnn,high,30.9398
ircnn,high,30.56
ircnn,high,30.5675
ircnn,high,29.4959
ircnn,high,30.3947
ircnn,high,32.0843
ircnn,high,30.4893
ircnn,high,31.6467
ircnn,high,30.6987
ircnn,high,30.6295
ircnn,high,30.0009
ircnn,high,31.9216
ircnn,high,33.1451
ircnn,high,29.665
ircnn,high,30.0352
ircnn,high,32.0249
ircnn,high,31.9618
ircnn,high,30.1623
ircnn,high,33.2159
ircnn,high,33.1779
ircnn,high,31.1321
ircnn,high,30.9447
ircnn,high,31.9545
ircnn,high,30.4116
ircnn,high,30.2821
ircnn,high,30.8081
ircnn,high,31.6394
ircnn,high,30.4134
ircnn,high,32.0712
ircnn,high,31.8318
ircnn,high,30.0364
ircnn,high,30.6914
ircnn,high,30.9758
ircnn,high,31.0076
ircnn,high,31.2583
ircnn,high,30.2773
ircnn,high,30.8984
ircnn,high,30.2702
ircnn,high,31.1561
ircnn,high,30.1304
ircnn,high,31.0623
ircnn,high,30.4284
ircnn,high,30.9127
ircnn,high,32.2249
ircnn,high,30.8878
ircnn,high,30.4443
ircnn,high,30.4667
ircnn,high,31.802
ircnn,high,30.6512
ircnn,high,30.6625
ircnn,high,30.4474
ircnn,high,30.9813
ircnn,high,31.0719
ircnn,high,32.1057
ircnn,high,32.037
ircnn,high,31.3762
ircnn,high,31.6618
ircnn,high,30.5433
ircnn,high,28.3703
ircnn,high,30.7701
ircnn,high,30.1236
ircnn,high,30.1735
ircnn,high,32.3535
ircnn,high,31.6279
ircnn,high,31.9929
ircnn,high,31.2303
ircnn,high,31.2679
ircnn,high,29.9343
ircnn,high,30.2635
ircnn,high,31.0046
ircnn,high,31.3251
ircnn,high,30.3455
ircnn,high,30.8194
ircnn,high,30.5687
ircnn,high,32.3524
ircnn,high,31.3897
ircnn,high,31.2254
ircnn,high,32.0906
ircnn,high,31.3302
ircnn,high,32.0069
ircnn,high,30.0264
ircnn,high,29.6815
ircnn,high,30.4731
ircnn,high,31.6405
ircnn,high,31.7663
ircnn,high,31.3143
ircnn,high,30.8751
ircnn,high,30.4469
ircnn,high,30.6023
