model,class,psnr,ssim,lpips
D (NLL+SSIM+FFL),Bacterial,31.953484851647303,0.8768897652626038,0.2702244520187378
H (PP-VAE),Bacterial,31.344975377180514,0.8601420521736145,0.31335437297821045
DnCNN,Bacterial,31.54386007237961,0.8600875735282898,0.2895035147666931
SCUNet,Bacterial,32.9481196579217,0.8981251120567322,0.22190821170806885
A (L2),Bacterial,32.29047646344628,0.8966643810272217,0.19311663508415222
D (NLL+SSIM+FFL),Bacterial,31.501424252585895,0.8790936470031738,0.2276979684829712
H (PP-VAE),Bacterial,31.08136471189257,0.8703981041908264,0.24546869099140167
DnCNN,Bacterial,31.110038965214642,0.8647027611732483,0.24224233627319336
SCUNet,Bacterial,32.33260056926849,0.897891104221344,0.1939897984266281
A (L2),Bacterial,32.18695074502829,0.8832977414131165,0.22765237092971802
D (NLL+SSIM+FFL),Bacterial,31.341044719110304,0.8616915345191956,0.25648245215415955
H (PP-VAE),Bacterial,30.831890122395514,0.848313570022583,0.284390926361084
DnCNN,Bacterial,30.951426544151065,0.8466408252716064,0.2659248113632202
SCUNet,Bacterial,32.34262018848554,0.8867043852806091,0.22205476462841034
A (L2),Bacterial,34.95459057822443,0.930130124092102,0.21740645170211792
D (NLL+SSIM+FFL),Bacterial,33.96490589548678,0.9142608642578125,0.26107946038246155
H (PP-VAE),Bacterial,33.420972610369034,0.9039300084114075,0.2920224666595459
DnCNN,Bacterial,33.09063502714122,0.8903095126152039,0.3115503489971161
SCUNet,Bacterial,35.0170644327494,0.9300801753997803,0.21280325949192047
A (L2),Bacterial,35.332167818489694,0.9373903870582581,0.20336028933525085
D (NLL+SSIM+FFL),Bacterial,33.892115776457615,0.9166011810302734,0.2501623034477234
H (PP-VAE),Bacterial,33.27328709247358,0.9044528007507324,0.2795655131340027
DnCNN,Bacterial,33.087893901483625,0.8947188854217529,0.2827516198158264
SCUNet,Bacterial,35.35586659688025,0.9372507333755493,0.1981547623872757
A (L2),Bacterial,33.49703195253451,0.9197459816932678,0.16369302570819855
D (NLL+SSIM+FFL),Bacterial,32.503382008483264,0.9044216275215149,0.183406263589859
H (PP-VAE),Bacterial,31.854352384906313,0.8923295736312866,0.19852818548679352
DnCNN,Bacterial,31.86001185799896,0.8854082226753235,0.20102794468402863
SCUNet,Bacterial,33.59539147515912,0.9208712577819824,0.16163860261440277
A (L2),Bacterial,32.27809473060384,0.8822920322418213,0.23837214708328247
D (NLL+SSIM+FFL),Bacterial,31.532968229476257,0.8665285110473633,0.2640555799007416
H (PP-VAE),Bacterial,31.073051692582425,0.855017364025116,0.28240281343460083
DnCNN,Bacterial,31.034672034385785,0.846750020980835,0.26863983273506165
SCUNet,Bacterial,32.39901688316873,0.8853011727333069,0.23444914817810059
A (L2),Bacterial,34.45648018597427,0.9102068543434143,0.22434043884277344
D (NLL+SSIM+FFL),Bacterial,33.54945647112278,0.8926478028297424,0.25841328501701355
H (PP-VAE),Bacterial,32.95161234105232,0.8788073062896729,0.29848647117614746
DnCNN,Bacterial,33.010362443390065,0.8720197081565857,0.28637200593948364
SCUNet,Bacterial,34.59233247065222,0.9127030372619629,0.22122344374656677
A (L2),Bacterial,32.69604820911549,0.89345383644104,0.31383198499679565
D (NLL+SSIM+FFL),Bacterial,32.06772937245749,0.8791263103485107,0.3560634255409241
H (PP-VAE),Bacterial,31.724088411493053,0.8701474070549011,0.37015923857688904
DnCNN,Bacterial,31.618183085187944,0.8637340664863586,0.3537433445453644
SCUNet,Bacterial,32.800701157957036,0.8955420851707458,0.3037720322608948
A (L2),Bacterial,34.85781831797413,0.9237375855445862,0.24685093760490417
D (NLL+SSIM+FFL),Bacterial,33.587972186003306,0.9043703079223633,0.31632035970687866
H (PP-VAE),Bacterial,32.97373396327022,0.8924681544303894,0.3476962447166443
DnCNN,Bacterial,33.1216586347471,0.8881378769874573,0.3165823221206665
SCUNet,Bacterial,35.04814449467749,0.9267122149467468,0.23909685015678406
A (L2),Bacterial,34.93050800120167,0.9140480756759644,0.2683544158935547
D (NLL+SSIM+FFL),Bacterial,33.68308795664526,0.8918520212173462,0.3236531615257263
H (PP-VAE),Bacterial,33.02154790372132,0.8777196407318115,0.3719775080680847
DnCNN,Bacterial,33.00138784788879,0.871068000793457,0.33787477016448975
SCUNet,Bacterial,34.9813968020753,0.9156978130340576,0.2641053795814514
A (L2),Bacterial,34.99022128004067,0.9299030303955078,0.23322081565856934
D (NLL+SSIM+FFL),Bacterial,33.85069873315849,0.9138618111610413,0.2988104820251465
H (PP-VAE),Bacterial,33.33278977508715,0.9034294486045837,0.3287198841571808
DnCNN,Bacterial,33.28428512572819,0.8953549861907959,0.31273895502090454
SCUNet,Bacterial,35.162407356725936,0.9317197203636169,0.2291591316461563
A (L2),Bacterial,34.54683815040348,0.9237366914749146,0.22601547837257385
D (NLL+SSIM+FFL),Bacterial,33.516508556536905,0.9067256450653076,0.29337674379348755
H (PP-VAE),Bacterial,33.07932848735413,0.8984330892562866,0.32384052872657776
DnCNN,Bacterial,33.080283533703124,0.890788197517395,0.3131656050682068
SCUNet,Bacterial,34.562858082949546,0.926040768623352,0.2139912247657776
A (L2),Bacterial,32.82567715961867,0.8768625855445862,0.25459885597229004
D (NLL+SSIM+FFL),Bacterial,31.777596347308943,0.8477631211280823,0.31432634592056274
H (PP-VAE),Bacterial,31.303532221853366,0.8319056034088135,0.3516542315483093
DnCNN,Bacterial,31.20630608591442,0.8278471231460571,0.33685746788978577
SCUNet,Bacterial,32.92548815522362,0.8790110349655151,0.2468147873878479
A (L2),Bacterial,36.24217476007479,0.9243244528770447,0.28015995025634766
D (NLL+SSIM+FFL),Bacterial,35.07079455814932,0.9086136221885681,0.33580121397972107
H (PP-VAE),Bacterial,34.63297695152539,0.9005151391029358,0.3617843687534332
DnCNN,Bacterial,34.39876536749613,0.8923165202140808,0.33636897802352905
SCUNet,Bacterial,36.3933466007571,0.9263873100280762,0.2695479989051819
A (L2),Bacterial,35.152624367765895,0.9147248864173889,0.30508577823638916
D (NLL+SSIM+FFL),Bacterial,34.34720158624101,0.9029203653335571,0.34460437297821045
H (PP-VAE),Bacterial,33.77320050126407,0.8934923410415649,0.3768351078033447
DnCNN,Bacterial,33.66913237902727,0.8869860768318176,0.34006571769714355
SCUNet,Bacterial,35.23409913930628,0.9156938791275024,0.29471343755722046
A (L2),Bacterial,33.25811772659816,0.905383825302124,0.25755587220191956
D (NLL+SSIM+FFL),Bacterial,32.40292535970075,0.8868474364280701,0.306620717048645
H (PP-VAE),Bacterial,31.858582142952706,0.8745915293693542,0.33773431181907654
DnCNN,Bacterial,31.992340988513426,0.8725038170814514,0.3259693682193756
SCUNet,Bacterial,33.30224702951679,0.906597912311554,0.2500303089618683
A (L2),Bacterial,34.21545382620428,0.9159057140350342,0.20507457852363586
D (NLL+SSIM+FFL),Bacterial,32.925366188240105,0.8917908668518066,0.27917560935020447
H (PP-VAE),Bacterial,32.10016131910092,0.8695812225341797,0.3322875201702118
DnCNN,Bacterial,32.176468524622194,0.8685698509216309,0.31094086170196533
SCUNet,Bacterial,34.31968814513597,0.9182630181312561,0.2047022134065628
A (L2),Bacterial,32.415869729922626,0.8811153173446655,0.24408310651779175
D (NLL+SSIM+FFL),Bacterial,31.68095870208113,0.8648301959037781,0.25863173604011536
H (PP-VAE),Bacterial,31.195753696349904,0.8529985547065735,0.2792739272117615
DnCNN,Bacterial,31.13369285442037,0.8467200398445129,0.2658518850803375
SCUNet,Bacterial,32.44851685077234,0.8808984756469727,0.2414552867412567
A (L2),Bacterial,35.34519401663968,0.9256118535995483,0.2570653557777405
D (NLL+SSIM+FFL),Bacterial,34.17883502811458,0.9085685610771179,0.3290780782699585
H (PP-VAE),Bacterial,33.65666811434767,0.900999903678894,0.3475738763809204
DnCNN,Bacterial,33.59683999225687,0.8913407921791077,0.3457856774330139
SCUNet,Bacterial,35.45932948884149,0.9275102019309998,0.2538028061389923
A (L2),Bacterial,34.621990674317914,0.9280322790145874,0.2300945520401001
D (NLL+SSIM+FFL),Bacterial,33.08160162679692,0.9097204804420471,0.2824116349220276
H (PP-VAE),Bacterial,32.4931012405003,0.8992399573326111,0.3116931617259979
DnCNN,Bacterial,32.69165459588707,0.8944215774536133,0.29696136713027954
SCUNet,Bacterial,34.79952658974584,0.9297440052032471,0.2263067066669464
A (L2),Bacterial,34.279106011552514,0.913764238357544,0.2466496229171753
D (NLL+SSIM+FFL),Bacterial,33.08653633608559,0.895552396774292,0.29531264305114746
H (PP-VAE),Bacterial,32.66135577256118,0.8870834112167358,0.3261203169822693
DnCNN,Bacterial,32.5893805409094,0.8784586787223816,0.33537495136260986
SCUNet,Bacterial,34.444752803571916,0.9163646697998047,0.2418322116136551
A (L2),Bacterial,33.429655353504124,0.8917367458343506,0.27253401279449463
D (NLL+SSIM+FFL),Bacterial,32.937650972304986,0.8807251453399658,0.29024115204811096
H (PP-VAE),Bacterial,32.721540380031385,0.873779833316803,0.3008437752723694
DnCNN,Bacterial,32.56095324950802,0.8686196804046631,0.28738075494766235
SCUNet,Bacterial,33.49817507068919,0.895068883895874,0.261180579662323
A (L2),Bacterial,36.5507202655534,0.945130467414856,0.2095268815755844
D (NLL+SSIM+FFL),Bacterial,35.29302269059868,0.9279351234436035,0.2804466485977173
H (PP-VAE),Bacterial,34.58212940192551,0.9181191325187683,0.319918692111969
DnCNN,Bacterial,34.29688123537658,0.9097145795822144,0.30311644077301025
SCUNet,Bacterial,36.61201470265025,0.945186197757721,0.21007011830806732
A (L2),Bacterial,33.87033114677393,0.9174617528915405,0.24582047760486603
D (NLL+SSIM+FFL),Bacterial,32.976203294562744,0.9017152190208435,0.29307690262794495
H (PP-VAE),Bacterial,32.31432497422175,0.8902521729469299,0.32689839601516724
DnCNN,Bacterial,32.331425521829274,0.8842617869377136,0.3264539837837219
SCUNet,Bacterial,33.87587004471657,0.9167123436927795,0.2473500370979309
A (L2),Bacterial,34.3043735233538,0.9205664992332458,0.2243048995733261
D (NLL+SSIM+FFL),Bacterial,33.40915116700474,0.9058510661125183,0.26602083444595337
H (PP-VAE),Bacterial,32.76090150338954,0.8935829997062683,0.2982408404350281
DnCNN,Bacterial,32.81030562370554,0.8880571126937866,0.30191177129745483
SCUNet,Bacterial,34.373192376124194,0.9215155243873596,0.22114309668540955
A (L2),Bacterial,33.35590993386671,0.9045213460922241,0.22334334254264832
D (NLL+SSIM+FFL),Bacterial,32.518051450744075,0.8882142901420593,0.2608964145183563
H (PP-VAE),Bacterial,31.9112786195179,0.8747810125350952,0.2881113290786743
DnCNN,Bacterial,32.01158404118964,0.8715579509735107,0.2617475986480713
SCUNet,Bacterial,33.432439607783216,0.9058022499084473,0.21990834176540375
A (L2),Bacterial,32.356247246634695,0.8809627890586853,0.23094072937965393
D (NLL+SSIM+FFL),Bacterial,31.524520429055332,0.8615533113479614,0.2603139877319336
H (PP-VAE),Bacterial,30.9760420996076,0.8463452458381653,0.2772443890571594
DnCNN,Bacterial,30.988737581243868,0.8411341905593872,0.26324591040611267
SCUNet,Bacterial,32.45854021057141,0.8831632733345032,0.22472485899925232
A (L2),Bacterial,33.91273888443096,0.9056851267814636,0.2595287263393402
D (NLL+SSIM+FFL),Bacterial,32.93080795814021,0.8851401805877686,0.30023324489593506
H (PP-VAE),Bacterial,32.508791208131804,0.8754341006278992,0.3348003029823303
DnCNN,Bacterial,32.53821520111079,0.8705527186393738,0.3087559938430786
SCUNet,Bacterial,34.047801067516524,0.9084271192550659,0.247033953666687
A (L2),Bacterial,34.93397642149711,0.9216782450675964,0.250710666179657
D (NLL+SSIM+FFL),Bacterial,33.84337631858089,0.9010576009750366,0.31061407923698425
H (PP-VAE),Bacterial,33.18903310785201,0.8885698318481445,0.3364928364753723
DnCNN,Bacterial,33.29602026857491,0.8829734325408936,0.31300830841064453
SCUNet,Bacterial,35.08949878604974,0.9252325892448425,0.23561623692512512
A (L2),Bacterial,32.30203708024102,0.8800677061080933,0.2182728350162506
D (NLL+SSIM+FFL),Bacterial,31.570106101416503,0.8588014245033264,0.24579578638076782
H (PP-VAE),Bacterial,31.11347060202558,0.8457571864128113,0.2590200901031494
DnCNN,Bacterial,31.10310690410906,0.8397682905197144,0.2545197904109955
SCUNet,Bacterial,32.44203181552686,0.8831407427787781,0.21392425894737244
A (L2),Bacterial,35.633097061735064,0.9301993250846863,0.259884238243103
D (NLL+SSIM+FFL),Bacterial,34.577027414633775,0.9164921045303345,0.3088042736053467
H (PP-VAE),Bacterial,33.87489637922551,0.9067242741584778,0.3463084101676941
DnCNN,Bacterial,33.849024124833164,0.8994659185409546,0.3245754837989807
SCUNet,Bacterial,35.78008196691894,0.9320436120033264,0.25492578744888306
A (L2),Bacterial,34.47519563650558,0.9175687432289124,0.2704828083515167
D (NLL+SSIM+FFL),Bacterial,33.34433392314044,0.897347092628479,0.33909377455711365
H (PP-VAE),Bacterial,32.803283218257576,0.8874180316925049,0.365040123462677
DnCNN,Bacterial,32.87866404770482,0.8816185593605042,0.32563960552215576
SCUNet,Bacterial,34.58104805801686,0.9190670847892761,0.2638455629348755
A (L2),Bacterial,36.42444665640046,0.9403807520866394,0.24406549334526062
D (NLL+SSIM+FFL),Bacterial,35.027332319389714,0.922130823135376,0.3134017884731293
H (PP-VAE),Bacterial,34.441992246783315,0.9130820631980896,0.3428313732147217
DnCNN,Bacterial,34.331461514032206,0.9056286811828613,0.3106335997581482
SCUNet,Bacterial,36.432900597334864,0.940753698348999,0.23797208070755005
A (L2),Bacterial,34.78307882523781,0.909569501876831,0.23599311709403992
D (NLL+SSIM+FFL),Bacterial,33.756426088903396,0.8911338448524475,0.27264779806137085
H (PP-VAE),Bacterial,33.290978023634324,0.8798472881317139,0.28742122650146484
DnCNN,Bacterial,33.22773025485163,0.8754504919052124,0.28143125772476196
SCUNet,Bacterial,34.81232715572844,0.9101038575172424,0.23502381145954132
A (L2),Bacterial,35.66942478419496,0.9274515509605408,0.21362975239753723
D (NLL+SSIM+FFL),Bacterial,34.4204121162693,0.9076235294342041,0.2623491883277893
H (PP-VAE),Bacterial,33.51376442436056,0.8887048959732056,0.32490038871765137
DnCNN,Bacterial,33.585073172851295,0.8874677419662476,0.2869311571121216
SCUNet,Bacterial,35.78652241473499,0.9292481541633606,0.2076534777879715
A (L2),Bacterial,34.56000663946731,0.9173329472541809,0.17621463537216187
D (NLL+SSIM+FFL),Bacterial,33.24576752786372,0.8942233920097351,0.2206728458404541
H (PP-VAE),Bacterial,32.40413970273145,0.8774451017379761,0.26902657747268677
DnCNN,Bacterial,32.62372992264353,0.8773549795150757,0.2418438196182251
SCUNet,Bacterial,34.7149340513092,0.9192173480987549,0.16644302010536194
A (L2),Bacterial,34.94619144237456,0.9291732311248779,0.20925834774971008
D (NLL+SSIM+FFL),Bacterial,33.657365781069004,0.9082431793212891,0.27114349603652954
H (PP-VAE),Bacterial,32.763028227494985,0.8892399668693542,0.32440173625946045
DnCNN,Bacterial,32.92753185957672,0.8902867436408997,0.3126106560230255
SCUNet,Bacterial,35.15732908990466,0.9317106604576111,0.20391401648521423
A (L2),Bacterial,34.66860330734486,0.9208688735961914,0.20506227016448975
D (NLL+SSIM+FFL),Bacterial,33.215209248830746,0.8980870842933655,0.2785753011703491
H (PP-VAE),Bacterial,32.30777820031692,0.8779900670051575,0.3415853679180145
DnCNN,Bacterial,32.335679169807,0.8731271028518677,0.3373512625694275
SCUNet,Bacterial,34.75939079701736,0.9224726557731628,0.20456787943840027
A (L2),Bacterial,33.67671738444176,0.9077989459037781,0.24702560901641846
D (NLL+SSIM+FFL),Bacterial,32.90482995698563,0.8889056444168091,0.3139941692352295
H (PP-VAE),Bacterial,32.412786648549826,0.8764184713363647,0.3396798372268677
DnCNN,Bacterial,32.43116008951113,0.8736716508865356,0.3412853181362152
SCUNet,Bacterial,33.85967440570204,0.9106140732765198,0.23921817541122437
A (L2),Bacterial,34.58329489771563,0.9228024482727051,0.23959381878376007
D (NLL+SSIM+FFL),Bacterial,33.546461490157995,0.9042946100234985,0.3236389458179474
H (PP-VAE),Bacterial,32.84664979296979,0.8904340267181396,0.363874614238739
DnCNN,Bacterial,32.902463991934106,0.8862911462783813,0.3678489923477173
SCUNet,Bacterial,34.76360817373027,0.925667941570282,0.23130348324775696
A (L2),Bacterial,34.731868479746375,0.9237069487571716,0.24532312154769897
D (NLL+SSIM+FFL),Bacterial,33.42766928296814,0.9000154137611389,0.3279489278793335
H (PP-VAE),Bacterial,32.763026317082364,0.887575089931488,0.3619343042373657
DnCNN,Bacterial,32.790229158009446,0.8835570812225342,0.36792105436325073
SCUNet,Bacterial,34.76210644373539,0.9243286848068237,0.23620657622814178
A (L2),Bacterial,35.44932448394987,0.9253426790237427,0.2575639486312866
D (NLL+SSIM+FFL),Bacterial,34.252250765523954,0.9038211107254028,0.31420981884002686
H (PP-VAE),Bacterial,33.69500741577204,0.8917624354362488,0.340049147605896
DnCNN,Bacterial,33.39846572472574,0.8854449987411499,0.3239341974258423
SCUNet,Bacterial,35.60241997855837,0.9270179271697998,0.2530266046524048
A (L2),Bacterial,37.25222767423102,0.9490569233894348,0.25077423453330994
D (NLL+SSIM+FFL),Bacterial,35.58492678197402,0.9308902621269226,0.333221971988678
H (PP-VAE),Bacterial,35.050375604032936,0.9244296550750732,0.35743069648742676
DnCNN,Bacterial,34.83991695445535,0.9128311276435852,0.3552495837211609
SCUNet,Bacterial,37.321094733826826,0.9490497708320618,0.25198233127593994
A (L2),Bacterial,36.32572534766262,0.9322128891944885,0.3073045611381531
D (NLL+SSIM+FFL),Bacterial,35.14963137505562,0.9173437356948853,0.3810211718082428
H (PP-VAE),Bacterial,34.64199052370035,0.9100790023803711,0.39630597829818726
DnCNN,Bacterial,34.453991674175796,0.9003134965896606,0.3764150142669678
SCUNet,Bacterial,36.69673975284483,0.9372472167015076,0.2985565662384033
A (L2),Bacterial,35.358120936723125,0.9246771931648254,0.2884696125984192
D (NLL+SSIM+FFL),Bacterial,34.50497202237219,0.9084275960922241,0.367476224899292
H (PP-VAE),Bacterial,34.00748761450278,0.9009796380996704,0.3870692849159241
DnCNN,Bacterial,33.77572946683042,0.8903533220291138,0.3705745339393616
SCUNet,Bacterial,35.52855996305658,0.9271484017372131,0.2840825319290161
A (L2),Bacterial,33.13325653480132,0.8953307867050171,0.2248241901397705
D (NLL+SSIM+FFL),Bacterial,32.15896247756503,0.8694396018981934,0.26023730635643005
H (PP-VAE),Bacterial,31.635889728589184,0.856001079082489,0.2893652021884918
DnCNN,Bacterial,31.73763378016902,0.8535753488540649,0.2707224488258362
SCUNet,Bacterial,33.23173727084871,0.8973278999328613,0.2190828025341034
A (L2),Bacterial,35.79514344283618,0.9381727576255798,0.2316400706768036
